suburb,subculture_id,subculture_name,longitude,latitude,median_age,weekly_income,pct_born_overseas,pct_renting,pct_english_only,pct_university
Castle Hill,4,Diaspora Professional,150.98199,-33.75814,48,1055,85.6,28.4,23.4,54.3
Castle Hill,4,Diaspora Professional,150.99082,-33.72281,41,1278,71.1,20.9,3.1,68.7
Castle Hill,4,Diaspora Professional,150.98284,-33.70092,54,1093,69.3,48.5,34.0,57.7
Castle Hill,4,Diaspora Professional,151.00643,-33.74577,51,1207,61.7,17.4,20.2,49.0
Castle Hill,4,Diaspora Professional,150.99832,-33.75687,43,1521,80.0,27.9,27.0,61.8
Castle Hill,4,Diaspora Professional,151.03616,-33.7415,45,1090,74.6,35.7,30.4,65.7
Castle Hill,4,Diaspora Professional,150.95515,-33.70292,37,1530,75.1,33.6,9.3,67.4
Castle Hill,4,Diaspora Professional,150.96338,-33.74671,42,999,78.8,42.4,41.3,58.8
Kellyville,4,Diaspora Professional,150.99792,-33.6742,51,1282,79.6,32.3,15.4,57.4
Kellyville,4,Diaspora Professional,150.96854,-33.65934,42,1340,93.3,37.3,30.8,58.2
Kellyville,4,Diaspora Professional,150.97802,-33.65494,57,960,67.5,38.5,17.8,52.6
Kellyville,4,Diaspora Professional,150.93865,-33.69388,40,1768,77.8,27.5,24.7,65.7
Kellyville,4,Diaspora Professional,150.99365,-33.65316,44,1290,84.2,23.8,20.0,61.2
Kellyville,4,Diaspora Professional,150.98963,-33.72444,52,1303,83.7,34.2,32.9,68.8
Kellyville,4,Diaspora Professional,151.00366,-33.64391,50,1356,85.0,33.9,17.5,61.2
Kellyville,4,Diaspora Professional,150.96912,-33.70135,56,1361,94.4,15.0,15.5,58.3
Kellyville,4,Diaspora Professional,150.99843,-33.67001,50,1125,68.7,30.6,9.1,53.7
Kellyville,4,Diaspora Professional,150.98252,-33.70456,58,1595,65.4,20.5,1.7,51.7
Kellyville,4,Diaspora Professional,150.98916,-33.69035,51,1046,84.4,23.6,20.1,57.3
Kellyville,4,Diaspora Professional,150.93821,-33.70883,54,1430,86.4,30.6,21.1,44.2
Kellyville,4,Diaspora Professional,150.96324,-33.68068,60,1487,90.3,32.8,14.3,58.9
Kellyville,4,Diaspora Professional,150.97591,-33.70348,46,1309,90.8,11.4,29.6,50.5
Kellyville,4,Diaspora Professional,150.9357,-33.6505,52,1601,84.4,44.5,24.5,56.7
Kellyville,4,Diaspora Professional,150.97857,-33.64891,43,1220,75.5,11.2,21.1,42.9
Kellyville,4,Diaspora Professional,150.97133,-33.65837,45,1685,66.3,37.5,25.4,44.3
Kellyville,4,Diaspora Professional,151.03777,-33.68159,43,1069,76.2,27.0,20.8,55.6
Kellyville,4,Diaspora Professional,150.98583,-33.68969,36,1320,59.1,30.8,12.2,59.3
Kellyville,4,Diaspora Professional,151.00285,-33.70372,54,1263,92.0,25.1,13.3,63.5
Kellyville,4,Diaspora Professional,150.95911,-33.70104,45,1341,88.7,12.5,20.2,63.0
Kellyville,4,Diaspora Professional,150.97484,-33.64725,48,1313,82.7,28.8,16.9,62.1
Kellyville,4,Diaspora Professional,150.95369,-33.69528,45,1621,52.2,31.2,20.3,44.6
Kellyville,4,Diaspora Professional,150.97774,-33.66811,52,820,88.9,22.1,25.5,63.9
Kellyville,4,Diaspora Professional,150.94808,-33.66349,46,936,87.3,21.8,13.2,54.8
Kellyville,4,Diaspora Professional,150.97681,-33.68143,51,1082,72.1,27.1,35.2,57.1
Kellyville,4,Diaspora Professional,150.99713,-33.67904,45,1301,76.7,32.8,31.0,60.9
Kellyville,4,Diaspora Professional,150.99968,-33.70412,46,1205,80.5,25.1,25.8,50.6
Kellyville,4,Diaspora Professional,150.97108,-33.66283,36,1774,75.7,11.8,21.3,58.3
Kellyville,4,Diaspora Professional,150.96795,-33.65522,52,1410,81.6,27.2,34.2,46.2
Baulkham Hills,4,Diaspora Professional,150.98349,-33.75837,53,1181,64.1,29.3,22.2,69.9
Baulkham Hills,4,Diaspora Professional,150.94824,-33.73113,62,1274,67.7,24.7,20.1,62.5
Baulkham Hills,4,Diaspora Professional,150.96522,-33.72112,41,1002,86.9,9.8,18.4,82.9
Baulkham Hills,4,Diaspora Professional,150.9797,-33.78802,48,1340,79.3,33.3,11.7,71.5
Baulkham Hills,4,Diaspora Professional,150.98613,-33.74183,44,1607,75.9,30.2,12.5,50.0
Baulkham Hills,4,Diaspora Professional,150.99721,-33.77109,43,1221,83.6,23.0,19.1,58.1
Baulkham Hills,4,Diaspora Professional,150.93207,-33.79678,50,1203,86.5,35.7,25.8,72.6
Baulkham Hills,4,Diaspora Professional,150.97792,-33.74378,44,1840,93.9,28.1,23.1,68.9
Baulkham Hills,4,Diaspora Professional,150.97632,-33.77642,53,1366,79.5,21.3,6.3,59.9
Baulkham Hills,4,Diaspora Professional,151.00262,-33.76565,57,1209,69.6,27.5,19.3,64.2
Baulkham Hills,4,Diaspora Professional,150.96063,-33.7258,60,1342,88.0,19.5,28.6,66.4
Baulkham Hills,4,Diaspora Professional,151.00159,-33.76039,30,1222,73.0,20.2,21.0,54.6
Baulkham Hills,4,Diaspora Professional,150.95938,-33.78647,44,1574,72.7,23.9,16.3,60.7
Baulkham Hills,4,Diaspora Professional,150.99141,-33.83612,54,1637,69.6,20.2,16.4,52.0
Baulkham Hills,4,Diaspora Professional,150.9856,-33.80866,41,1658,70.6,37.9,22.8,43.5
Baulkham Hills,4,Diaspora Professional,150.99588,-33.76294,45,1399,81.8,33.7,29.4,61.3
Baulkham Hills,4,Diaspora Professional,150.94561,-33.77184,66,1495,97.0,39.2,21.9,60.4
Baulkham Hills,4,Diaspora Professional,150.97909,-33.80345,48,1592,73.2,31.3,26.8,50.7
Baulkham Hills,4,Diaspora Professional,150.96872,-33.78545,43,1092,70.8,39.4,12.7,59.0
Baulkham Hills,4,Diaspora Professional,150.96743,-33.73053,56,1523,80.4,26.2,10.5,73.5
Baulkham Hills,4,Diaspora Professional,150.96101,-33.74341,54,1239,86.3,34.1,33.8,54.2
Baulkham Hills,4,Diaspora Professional,150.94785,-33.77264,49,1362,74.9,12.7,23.8,73.8
Baulkham Hills,4,Diaspora Professional,150.99161,-33.74477,51,1429,85.5,31.2,17.5,51.6
Baulkham Hills,4,Diaspora Professional,150.97378,-33.75215,46,1413,81.5,34.7,30.3,58.6
Baulkham Hills,4,Diaspora Professional,150.94731,-33.76863,48,983,89.1,29.1,23.1,68.9
Baulkham Hills,4,Diaspora Professional,150.96425,-33.74565,47,1313,71.8,41.3,17.0,63.6
Baulkham Hills,4,Diaspora Professional,150.93312,-33.7305,54,1369,76.2,31.2,38.3,43.9
Baulkham Hills,4,Diaspora Professional,150.99955,-33.78279,48,1300,74.6,27.9,10.9,66.2
Baulkham Hills,4,Diaspora Professional,150.93515,-33.74651,46,1116,79.6,15.5,20.3,46.6
Baulkham Hills,4,Diaspora Professional,150.99153,-33.78311,45,1409,71.8,27.5,7.9,63.0
Chatswood,4,Diaspora Professional,151.22412,-33.73019,49,1508,63.8,40.0,26.2,54.1
Chatswood,4,Diaspora Professional,151.21093,-33.80636,45,1445,69.5,36.2,11.6,49.6
Chatswood,4,Diaspora Professional,151.15726,-33.78101,44,1080,73.2,27.7,10.6,48.8
Chatswood,4,Diaspora Professional,151.23278,-33.82151,46,1277,74.6,33.0,27.6,55.6
Chatswood,4,Diaspora Professional,151.14909,-33.76814,47,1696,60.0,29.6,35.3,55.2
Chatswood,4,Diaspora Professional,151.17436,-33.79261,45,1288,75.3,23.0,29.8,61.7
Chatswood,4,Diaspora Professional,151.18627,-33.77979,46,1195,73.2,28.0,11.5,54.0
Chatswood,4,Diaspora Professional,151.1671,-33.74689,31,1314,91.8,29.0,26.0,58.8
Chatswood,4,Diaspora Professional,151.16332,-33.85605,49,1195,71.6,24.0,34.0,77.2
Chatswood,4,Diaspora Professional,151.18543,-33.81162,41,1444,92.3,26.0,1.0,63.4
Chatswood,4,Diaspora Professional,151.20463,-33.83965,49,1440,77.4,21.7,28.1,54.8
Chatswood,4,Diaspora Professional,151.14287,-33.85124,56,1473,78.7,24.5,15.8,49.4
Chatswood,4,Diaspora Professional,151.16921,-33.853,44,1288,82.9,27.7,26.4,68.8
Chatswood,4,Diaspora Professional,151.20645,-33.78824,48,1154,83.9,41.4,22.7,73.3
Chatswood,4,Diaspora Professional,151.14186,-33.82885,53,1403,88.5,27.9,13.1,56.3
Chatswood,4,Diaspora Professional,151.14168,-33.82821,54,1525,80.9,14.2,17.1,48.2
Chatswood,4,Diaspora Professional,151.20941,-33.81459,41,1356,72.9,39.9,14.1,46.8
Chatswood,4,Diaspora Professional,151.12618,-33.80077,45,1064,87.5,33.3,19.8,68.9
Chatswood,4,Diaspora Professional,151.19656,-33.82057,42,1514,81.2,29.4,13.2,62.9
Chatswood,4,Diaspora Professional,151.16111,-33.80255,57,1218,65.4,19.6,28.0,60.0
Chatswood,4,Diaspora Professional,151.17678,-33.81273,51,1180,80.4,22.1,12.8,52.9
Chatswood,4,Diaspora Professional,151.17061,-33.80122,49,612,71.5,24.9,32.0,49.4
Chatswood,4,Diaspora Professional,151.18407,-33.76262,40,1429,71.6,24.0,13.6,52.1
Chatswood,4,Diaspora Professional,151.24805,-33.77889,55,1448,65.1,31.2,28.6,51.2
Chatswood,4,Diaspora Professional,151.20413,-33.78239,59,1266,69.2,25.1,31.5,43.4
Chatswood,4,Diaspora Professional,151.12829,-33.79777,45,1352,85.6,23.6,5.0,74.4
Chatswood,4,Diaspora Professional,151.15507,-33.82648,55,1273,77.5,31.9,28.7,55.3
Chatswood,4,Diaspora Professional,151.218,-33.85339,53,1182,89.0,29.1,14.6,63.3
Chatswood,4,Diaspora Professional,151.20233,-33.78395,42,1253,78.0,27.7,26.0,41.9
Chatswood,4,Diaspora Professional,151.18836,-33.80725,43,1202,76.3,0.0,14.4,51.0
Ryde,4,Diaspora Professional,151.11332,-33.84014,47,1658,86.0,35.2,16.0,62.3
Ryde,4,Diaspora Professional,151.09415,-33.8249,50,1231,89.9,26.7,24.9,69.6
Ryde,4,Diaspora Professional,151.12579,-33.85522,51,1520,85.1,19.1,14.7,66.0
Ryde,4,Diaspora Professional,151.08096,-33.82749,57,1340,72.2,21.0,22.7,47.3
Ryde,4,Diaspora Professional,151.09382,-33.81167,56,1484,72.3,37.4,17.6,48.1
Ryde,4,Diaspora Professional,151.0957,-33.78405,49,1353,91.1,16.5,9.7,45.1
Ryde,4,Diaspora Professional,151.10932,-33.81584,57,1399,74.8,28.0,20.9,44.6
Ryde,4,Diaspora Professional,151.16776,-33.807,49,1473,83.7,26.9,15.0,62.8
Ryde,4,Diaspora Professional,151.10964,-33.84025,57,1409,83.8,39.1,20.2,60.5
Ryde,4,Diaspora Professional,151.12025,-33.83812,48,1375,70.4,46.5,8.7,47.6
Ryde,4,Diaspora Professional,151.13286,-33.80217,42,1471,89.7,27.8,40.8,44.2
Ryde,4,Diaspora Professional,151.11735,-33.79084,53,1309,75.7,31.6,26.5,62.8
Ryde,4,Diaspora Professional,151.126,-33.84547,47,1162,74.9,36.1,20.9,78.9
Ryde,4,Diaspora Professional,151.10484,-33.81851,49,1222,77.5,37.0,20.9,51.7
Ryde,4,Diaspora Professional,151.07687,-33.83126,48,1589,67.3,25.4,21.2,43.3
Ryde,4,Diaspora Professional,151.07916,-33.837,43,1388,76.7,23.6,23.4,71.8
Ryde,4,Diaspora Professional,151.14098,-33.86807,51,1314,79.2,24.8,20.9,59.2
Ryde,4,Diaspora Professional,151.08553,-33.84241,45,1397,82.8,34.8,16.0,60.3
Ryde,4,Diaspora Professional,151.12406,-33.79086,48,1306,79.5,18.8,18.5,64.0
Ryde,4,Diaspora Professional,151.11605,-33.82676,49,1185,83.6,27.4,17.8,55.1
Ryde,4,Diaspora Professional,151.09843,-33.8312,52,1271,90.7,39.7,12.9,58.6
Ryde,4,Diaspora Professional,151.08373,-33.82817,60,1288,80.9,32.3,12.0,51.2
Ryde,4,Diaspora Professional,151.06985,-33.84215,31,1459,94.4,29.2,8.7,52.9
Ryde,4,Diaspora Professional,151.08853,-33.84544,53,1512,68.8,33.8,32.2,73.2
Ryde,4,Diaspora Professional,151.17163,-33.84255,65,1279,73.3,30.6,15.3,61.2
Ryde,4,Diaspora Professional,151.067,-33.82597,56,1339,79.1,31.8,29.4,44.8
Ryde,4,Diaspora Professional,151.11461,-33.8267,49,1562,68.4,19.9,4.5,53.6
Ryde,4,Diaspora Professional,151.13326,-33.82301,40,1253,66.1,19.0,23.1,48.6
Ryde,4,Diaspora Professional,151.12782,-33.82178,49,1294,84.2,34.3,22.7,62.5
Ryde,4,Diaspora Professional,151.0947,-33.80644,46,1350,75.8,24.3,14.5,61.7
Epping,4,Diaspora Professional,151.11277,-33.74072,40,1608,75.5,32.8,12.8,59.1
Epping,4,Diaspora Professional,151.08784,-33.80712,52,1619,76.6,38.9,18.5,64.8
Epping,4,Diaspora Professional,151.02454,-33.70953,57,1293,62.2,30.3,8.4,61.6
Epping,4,Diaspora Professional,151.09029,-33.79354,55,1511,85.8,28.1,8.7,65.8
Epping,4,Diaspora Professional,151.07324,-33.80474,56,1770,77.7,45.3,20.7,55.0
Epping,4,Diaspora Professional,151.06424,-33.72907,43,1497,73.5,24.3,28.2,55.0
Epping,4,Diaspora Professional,151.06988,-33.74168,58,1479,72.8,23.9,20.6,60.6
Epping,4,Diaspora Professional,151.0553,-33.75192,49,1007,70.6,24.0,19.4,73.1
Epping,4,Diaspora Professional,151.08595,-33.79102,49,1280,80.6,32.6,29.7,57.8
Epping,4,Diaspora Professional,151.12097,-33.7473,44,1792,80.6,21.3,33.2,74.6
Epping,4,Diaspora Professional,151.07917,-33.78259,47,1493,88.2,32.6,20.8,70.0
Epping,4,Diaspora Professional,151.07218,-33.74423,46,1436,77.1,27.6,17.0,68.8
Epping,4,Diaspora Professional,151.06168,-33.78851,61,1546,58.9,23.5,5.5,50.4
Epping,4,Diaspora Professional,151.00154,-33.77342,41,1362,65.0,28.7,16.7,70.0
Epping,4,Diaspora Professional,151.11528,-33.75037,46,1747,65.6,16.8,19.3,76.0
Epping,4,Diaspora Professional,151.07494,-33.77458,39,1539,85.6,34.3,15.0,52.3
Epping,4,Diaspora Professional,151.04767,-33.7679,42,1115,74.6,24.1,15.7,61.7
Epping,4,Diaspora Professional,151.08198,-33.7772,49,1152,78.8,29.2,8.0,66.0
Epping,4,Diaspora Professional,151.05796,-33.76774,55,1535,78.3,25.1,27.6,63.4
Epping,4,Diaspora Professional,151.06454,-33.78987,36,1381,77.3,37.1,22.9,68.7
Epping,4,Diaspora Professional,151.06257,-33.74155,45,1506,66.3,29.9,4.1,55.9
Epping,4,Diaspora Professional,151.09101,-33.78302,42,1519,77.2,24.1,20.3,79.1
Epping,4,Diaspora Professional,151.10884,-33.74094,51,1383,58.8,22.6,16.2,43.0
Epping,4,Diaspora Professional,151.05106,-33.81952,48,1514,86.9,31.3,12.3,42.5
Epping,4,Diaspora Professional,151.03608,-33.80172,43,1318,69.9,30.7,18.1,58.1
Epping,4,Diaspora Professional,151.10851,-33.79951,51,1347,75.3,35.1,27.0,50.4
Epping,4,Diaspora Professional,151.07545,-33.76297,46,1467,80.2,42.7,7.8,57.0
Epping,4,Diaspora Professional,151.05729,-33.7549,38,1419,73.0,22.1,8.4,54.3
Epping,4,Diaspora Professional,151.10711,-33.77063,52,1683,80.1,23.5,23.7,53.6
Epping,4,Diaspora Professional,151.06739,-33.808,54,1273,79.5,19.7,23.5,51.9
Vaucluse,5,Harbor Elite,151.27646,-33.83805,55,3489,10.9,36.0,86.0,73.8
Vaucluse,5,Harbor Elite,151.26117,-33.86284,47,4132,27.1,13.3,68.2,77.0
Vaucluse,5,Harbor Elite,151.32,-33.82179,55,3374,0.0,19.8,72.0,69.1
Vaucluse,5,Harbor Elite,151.28135,-33.89316,53,3816,30.5,23.7,76.8,64.7
Vaucluse,5,Harbor Elite,151.27823,-33.85772,51,3999,30.1,30.5,89.7,68.6
Vaucluse,5,Harbor Elite,151.18408,-33.82908,47,3099,21.8,15.3,76.9,55.5
Vaucluse,5,Harbor Elite,151.25306,-33.85142,54,3821,18.7,12.1,67.9,69.9
Vaucluse,5,Harbor Elite,151.31714,-33.91119,49,2834,11.8,23.8,76.4,71.6
Vaucluse,5,Harbor Elite,151.30303,-33.87199,47,4593,23.0,22.4,72.1,53.2
Vaucluse,5,Harbor Elite,151.22888,-33.87447,56,3894,32.3,12.1,84.9,60.3
Vaucluse,5,Harbor Elite,151.28532,-33.86026,49,4169,19.4,9.9,72.2,64.8
Vaucluse,5,Harbor Elite,151.36443,-33.84309,48,2972,10.0,11.8,72.9,79.4
Vaucluse,5,Harbor Elite,151.30804,-33.85427,48,3634,20.9,28.3,70.5,67.3
Vaucluse,5,Harbor Elite,151.2246,-33.86489,55,2966,19.0,22.8,60.2,76.5
Vaucluse,5,Harbor Elite,151.2667,-33.86971,43,3689,44.7,22.7,65.1,77.1
Vaucluse,5,Harbor Elite,151.27208,-33.82564,55,2028,17.0,23.7,73.2,59.8
Vaucluse,5,Harbor Elite,151.26416,-33.90766,49,4605,31.4,31.1,79.1,76.2
Vaucluse,5,Harbor Elite,151.32935,-33.85057,49,4016,36.6,15.1,66.2,69.1
Vaucluse,5,Harbor Elite,151.30079,-33.84005,41,4456,19.9,16.4,64.8,89.6
Vaucluse,5,Harbor Elite,151.28605,-33.88127,55,3885,23.5,23.0,65.4,64.1
Vaucluse,5,Harbor Elite,151.22974,-33.8931,61,4321,25.5,28.0,70.7,66.1
Vaucluse,5,Harbor Elite,151.28141,-33.86312,49,4072,26.2,22.3,80.3,71.1
Vaucluse,5,Harbor Elite,151.25574,-33.89382,51,3414,25.7,17.9,92.7,57.4
Vaucluse,5,Harbor Elite,151.23025,-33.85169,48,3658,29.7,25.7,59.9,63.5
Vaucluse,5,Harbor Elite,151.29072,-33.84074,63,3978,24.5,12.7,67.5,63.3
Vaucluse,5,Harbor Elite,151.29638,-33.85358,42,3282,32.0,20.1,76.5,71.1
Vaucluse,5,Harbor Elite,151.32066,-33.8541,48,3042,27.0,3.4,70.5,66.4
Vaucluse,5,Harbor Elite,151.24589,-33.88321,55,3615,25.8,19.8,72.7,77.9
Vaucluse,5,Harbor Elite,151.28309,-33.89646,60,3685,20.3,10.5,75.2,67.1
Vaucluse,5,Harbor Elite,151.31935,-33.86865,45,3948,32.4,19.0,77.4,67.7
Bellevue Hill,5,Harbor Elite,151.26585,-33.85088,54,3415,35.8,3.8,88.4,54.4
Bellevue Hill,5,Harbor Elite,151.24432,-33.88102,49,4003,16.5,19.6,67.4,70.4
Bellevue Hill,5,Harbor Elite,151.25838,-33.87768,47,3245,27.3,23.7,67.2,61.0
Bellevue Hill,5,Harbor Elite,151.27534,-33.88081,55,3047,10.8,14.8,65.9,67.4
Bellevue Hill,5,Harbor Elite,151.24408,-33.86147,48,3575,26.3,19.2,71.8,72.1
Bellevue Hill,5,Harbor Elite,151.24011,-33.84501,49,2844,26.5,12.9,77.3,85.7
Bellevue Hill,5,Harbor Elite,151.24034,-33.87169,39,3727,17.9,14.3,63.2,73.9
Bellevue Hill,5,Harbor Elite,151.28518,-33.87942,45,4295,19.0,5.0,75.7,59.2
Bellevue Hill,5,Harbor Elite,151.28472,-33.88953,54,4201,15.3,14.6,71.4,80.3
Bellevue Hill,5,Harbor Elite,151.24354,-33.89486,53,3211,26.2,8.7,89.7,57.2
Bellevue Hill,5,Harbor Elite,151.25196,-33.88081,61,2838,40.9,22.5,75.3,60.1
Bellevue Hill,5,Harbor Elite,151.27428,-33.89809,58,3014,24.1,14.7,64.1,73.9
Bellevue Hill,5,Harbor Elite,151.27339,-33.84977,39,4032,45.0,15.3,87.2,65.9
Bellevue Hill,5,Harbor Elite,151.22569,-33.88764,56,3081,20.2,21.6,72.0,72.7
Bellevue Hill,5,Harbor Elite,151.26595,-33.86801,47,3616,17.6,25.7,66.9,77.0
Bellevue Hill,5,Harbor Elite,151.25416,-33.87495,47,2992,11.0,11.7,69.4,69.7
Bellevue Hill,5,Harbor Elite,151.28526,-33.89114,45,2779,28.8,26.3,82.1,73.7
Bellevue Hill,5,Harbor Elite,151.27596,-33.83756,52,3823,22.4,9.8,66.5,67.9
Bellevue Hill,5,Harbor Elite,151.26152,-33.83184,50,4089,21.5,16.1,61.4,62.1
Bellevue Hill,5,Harbor Elite,151.27317,-33.87981,56,3591,22.2,30.9,71.2,77.3
Bellevue Hill,5,Harbor Elite,151.24997,-33.86226,56,3604,6.2,18.1,81.8,72.2
Bellevue Hill,5,Harbor Elite,151.27115,-33.92306,46,3706,28.3,25.3,70.8,71.2
Bellevue Hill,5,Harbor Elite,151.26041,-33.90467,36,3716,26.4,14.3,59.0,73.0
Bellevue Hill,5,Harbor Elite,151.25335,-33.86608,61,2429,19.4,16.7,83.6,54.9
Bellevue Hill,5,Harbor Elite,151.3084,-33.8766,49,3401,21.5,24.3,63.5,70.8
Bellevue Hill,5,Harbor Elite,151.2504,-33.89905,66,3710,29.9,24.8,60.6,82.0
Bellevue Hill,5,Harbor Elite,151.19728,-33.89922,47,3791,26.7,17.0,71.9,60.2
Bellevue Hill,5,Harbor Elite,151.22257,-33.86184,54,4292,18.7,22.2,69.7,77.5
Bellevue Hill,5,Harbor Elite,151.28555,-33.87472,48,3980,30.2,13.9,61.4,65.7
Bellevue Hill,5,Harbor Elite,151.29789,-33.85134,43,2916,35.2,11.2,76.1,63.1
Mosman,5,Harbor Elite,151.28043,-33.84926,57,3592,27.0,6.2,54.4,66.2
Mosman,5,Harbor Elite,151.24617,-33.85813,43,3781,29.5,17.2,78.2,58.6
Mosman,5,Harbor Elite,151.2311,-33.7888,50,3563,43.4,9.6,78.4,81.3
Mosman,5,Harbor Elite,151.23188,-33.80851,44,3157,28.1,22.8,81.0,80.6
Mosman,5,Harbor Elite,151.23831,-33.80016,48,3951,26.7,20.7,75.4,55.2
Mosman,5,Harbor Elite,151.2119,-33.82744,40,3916,32.0,20.0,63.0,79.0
Mosman,5,Harbor Elite,151.29093,-33.82632,53,3601,29.2,17.3,71.7,75.2
Mosman,5,Harbor Elite,151.29864,-33.865,49,2910,37.7,14.5,60.5,73.1
Mosman,5,Harbor Elite,151.28361,-33.81341,51,3705,36.3,12.8,71.1,64.4
Mosman,5,Harbor Elite,151.2108,-33.83821,57,3783,30.2,18.9,76.2,61.6
Mosman,5,Harbor Elite,151.23226,-33.8252,52,3660,23.9,15.7,97.3,75.3
Mosman,5,Harbor Elite,151.25033,-33.83583,47,3435,27.3,6.7,59.4,62.9
Mosman,5,Harbor Elite,151.24518,-33.83598,59,2759,19.0,27.1,73.0,75.1
Mosman,5,Harbor Elite,151.29128,-33.84735,49,3364,9.4,16.1,79.0,72.3
Mosman,5,Harbor Elite,151.25548,-33.83939,46,4135,21.0,19.8,73.3,79.7
Mosman,5,Harbor Elite,151.26429,-33.86238,43,3789,24.5,15.3,80.1,69.5
Mosman,5,Harbor Elite,151.24131,-33.8105,48,4284,18.7,21.9,83.5,57.0
Mosman,5,Harbor Elite,151.23142,-33.80144,57,3414,19.1,23.7,81.5,58.7
Mosman,5,Harbor Elite,151.2099,-33.82437,54,3350,30.4,13.7,55.1,64.6
Mosman,5,Harbor Elite,151.24158,-33.8369,43,2592,20.9,23.4,82.0,77.5
Mosman,5,Harbor Elite,151.2196,-33.85884,53,3818,28.2,5.9,65.1,67.8
Mosman,5,Harbor Elite,151.25218,-33.81082,51,3665,25.7,22.1,74.5,68.5
Mosman,5,Harbor Elite,151.23329,-33.82797,53,3634,28.0,26.1,74.1,62.8
Mosman,5,Harbor Elite,151.26209,-33.86415,44,3668,29.1,10.5,68.9,63.2
Mosman,5,Harbor Elite,151.22783,-33.80641,54,3490,20.6,9.9,83.4,72.7
Mosman,5,Harbor Elite,151.22233,-33.81201,50,3356,28.5,13.6,69.2,69.0
Mosman,5,Harbor Elite,151.22751,-33.81327,61,3123,11.7,6.0,70.8,62.7
Mosman,5,Harbor Elite,151.2452,-33.82669,40,2593,27.4,18.8,68.6,54.7
Mosman,5,Harbor Elite,151.25178,-33.7982,52,3076,25.4,9.8,80.5,68.7
Mosman,5,Harbor Elite,151.1958,-33.83752,53,3333,22.8,10.7,76.5,62.8
Double Bay,5,Harbor Elite,151.19609,-33.88928,56,3307,38.9,20.6,74.7,67.0
Double Bay,5,Harbor Elite,151.24829,-33.88659,48,3765,17.5,11.5,63.0,84.4
Double Bay,5,Harbor Elite,151.26326,-33.87239,44,3812,24.1,19.3,64.2,69.3
Double Bay,5,Harbor Elite,151.2394,-33.89914,54,2731,29.5,22.1,65.0,61.4
Double Bay,5,Harbor Elite,151.24442,-33.87295,49,3717,39.1,15.0,58.3,74.6
Double Bay,5,Harbor Elite,151.29208,-33.87018,43,3438,16.1,21.9,61.2,65.6
Double Bay,5,Harbor Elite,151.22489,-33.87683,48,3588,25.2,12.1,77.0,67.6
Double Bay,5,Harbor Elite,151.22529,-33.82398,53,3423,36.3,29.1,70.8,70.8
Double Bay,5,Harbor Elite,151.2253,-33.88368,49,3592,27.7,21.4,73.9,58.3
Double Bay,5,Harbor Elite,151.22654,-33.89366,48,4025,15.7,15.9,79.6,65.6
Double Bay,5,Harbor Elite,151.26151,-33.88349,52,3386,30.3,8.7,69.1,70.4
Double Bay,5,Harbor Elite,151.26334,-33.84268,48,4240,19.7,26.0,78.5,60.7
Double Bay,5,Harbor Elite,151.25768,-33.88128,54,3388,22.5,26.2,71.2,74.6
Double Bay,5,Harbor Elite,151.24437,-33.83833,46,3193,37.2,15.3,84.8,75.1
Double Bay,5,Harbor Elite,151.24613,-33.92533,50,3551,34.3,27.5,66.5,74.4
Double Bay,5,Harbor Elite,151.26914,-33.85316,53,2529,23.8,11.1,70.4,75.8
Double Bay,5,Harbor Elite,151.25763,-33.8513,52,2851,4.8,18.9,70.3,60.2
Double Bay,5,Harbor Elite,151.20748,-33.89837,49,3833,26.5,27.6,63.7,75.0
Double Bay,5,Harbor Elite,151.25118,-33.86263,47,4036,27.4,13.9,71.9,66.1
Double Bay,5,Harbor Elite,151.26223,-33.90949,50,3698,25.3,26.1,78.2,67.9
Double Bay,5,Harbor Elite,151.25542,-33.87261,52,2587,22.6,9.1,82.2,67.5
Double Bay,5,Harbor Elite,151.24517,-33.85758,53,2936,24.4,16.0,58.0,62.5
Double Bay,5,Harbor Elite,151.24541,-33.88287,41,4076,24.2,18.2,75.2,61.7
Double Bay,5,Harbor Elite,151.26141,-33.88918,45,3787,36.9,22.3,79.4,63.8
Double Bay,5,Harbor Elite,151.21006,-33.84275,62,4271,22.3,11.1,63.5,54.5
Double Bay,5,Harbor Elite,151.24732,-33.83986,49,3651,36.0,15.6,88.3,83.9
Double Bay,5,Harbor Elite,151.24672,-33.89444,54,3326,15.7,25.7,81.7,69.2
Double Bay,5,Harbor Elite,151.21843,-33.91074,51,3250,22.3,24.1,77.9,79.0
Double Bay,5,Harbor Elite,151.22523,-33.88858,55,3724,37.3,20.5,86.8,72.3
Double Bay,5,Harbor Elite,151.27655,-33.88809,50,3955,37.9,22.4,71.3,79.0
Rhodes,6,Vertical Cosmopolitan,151.0352,-33.86556,34,952,66.1,65.5,22.6,58.5
Rhodes,6,Vertical Cosmopolitan,151.10426,-33.80514,36,1212,62.4,67.2,5.8,60.7
Rhodes,6,Vertical Cosmopolitan,151.08517,-33.80374,29,1054,60.0,63.6,20.0,61.9
Rhodes,6,Vertical Cosmopolitan,151.07927,-33.87262,30,888,54.8,68.3,23.3,66.9
Rhodes,6,Vertical Cosmopolitan,151.11489,-33.81561,30,890,63.1,69.6,29.2,74.5
Rhodes,6,Vertical Cosmopolitan,151.07646,-33.83255,34,1089,69.4,64.5,8.0,57.0
